beat,district,area_sq_mi,placename,population,offense_type,nibrs_class,total19,total20,total21,total22,last12mos,total_prior3years,avg_prior3years,inc_19to21,inc_19tolast12,inc_21tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate_last12,rate_prior3years
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Credit card, ATM fraud",26B,62,34,26,8,23,122,40.7,-58.1,-62.9,-11.5,-43,229.6,125.9,96.3,85.2,150.7
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Destruction, damage, vandalism",290,227,249,195,94,226,671,223.7,-14.1,-0.4,15.9,1,840.7,922.2,722.2,837,828.5
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Disorderly conduct,90C,0,29,15,3,15,44,14.7,NA,NA,0,2,0,107.4,55.6,55.6,54.4
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Driving under the influence,90D,0,87,105,40,106,192,64,NA,NA,1,66,0,322.2,388.9,392.6,237
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Drug equipment violations,35B,9,18,12,7,17,39,13,33.3,88.9,41.7,31,33.3,66.7,44.4,63,48.1
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Drug, narcotic violations",35A,59,56,38,15,37,153,51,-35.6,-37.3,-2.6,-27,218.5,207.4,140.7,137,188.9
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Drunkenness,90E,0,21,5,0,3,26,8.7,NA,NA,-40,-66,0,77.8,18.5,11.1,32.2
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Embezzlement,270,11,2,3,2,4,16,5.3,-72.7,-63.6,33.3,-25,40.7,7.4,11.1,14.8,19.6
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Extortion, Blackmail",210,2,2,4,0,2,8,2.7,100,0,-50,-26,7.4,7.4,14.8,7.4,10
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"False pretenses, swindle",26A,43,26,26,21,37,95,31.7,-39.5,-14,42.3,17,159.3,96.3,96.3,137,117.4
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Family offenses, no violence",90F,0,3,1,0,1,4,1.3,NA,NA,0,-23,0,11.1,3.7,3.7,4.8
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Forcible fondling,11D,4,4,5,1,4,13,4.3,25,0,-20,-7,14.8,14.8,18.5,14.8,15.9
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Forcible rape,11A,8,10,4,2,4,22,7.3,-50,-50,0,-45,29.6,37,14.8,14.8,27
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Forcible sodomy,11B,4,6,5,1,4,15,5,25,0,-20,-20,14.8,22.2,18.5,14.8,18.5
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,From coin-operated machine or device,23E,0,1,1,0,0,2,0.7,NA,NA,-100,-100,0,3.7,3.7,0,2.6
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Hacking/Computer Invasion,26G,1,4,1,1,1,6,2,0,0,0,-50,3.7,14.8,3.7,3.7,7.4
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Human Trafficking/Commercial Sex Act,64A,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,3.7,3.7,1.1
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Identify theft,26F,39,37,58,18,47,134,44.7,48.7,20.5,-19,5,144.4,137,214.8,174.1,165.6
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Impersonation,26C,3,0,0,2,2,3,1,-100,-33.3,NA,100,11.1,0,0,7.4,3.7
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Intimidation,13C,104,167,172,71,178,443,147.7,65.4,71.2,3.5,21,385.2,618.5,637,659.3,547
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Kidnapping, abduction",100,3,1,4,0,2,8,2.7,33.3,-33.3,-50,-26,11.1,3.7,14.8,7.4,10
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Kidnapping, Abduction",100,0,0,0,2,2,0,0,NA,NA,NA,NA,0,0,0,7.4,0
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Motor vehicle theft,240,66,97,121,50,130,284,94.7,83.3,97,7.4,37,244.4,359.3,448.1,481.5,350.7
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Murder, non-negligent",09A,0,3,1,1,2,4,1.3,NA,NA,100,54,0,11.1,3.7,7.4,4.8
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Pocket-picking,23A,5,3,3,2,4,11,3.7,-40,-20,33.3,8,18.5,11.1,11.1,14.8,13.7
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Pornographs, obscene material",370,3,4,3,2,4,10,3.3,0,33.3,33.3,21,11.1,14.8,11.1,14.8,12.2
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Prostitution,40A,5,0,5,1,5,10,3.3,0,0,0,52,18.5,0,18.5,18.5,12.2
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Purse-snatching,23B,9,2,7,1,3,18,6,-22.2,-66.7,-57.1,-50,33.3,7.4,25.9,11.1,22.2
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Robbery,120,71,56,41,18,41,168,56,-42.3,-42.3,0,-27,263,207.4,151.9,151.9,207.4
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Sexual assault with an object,11C,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,3.7,0,0,1.1
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Shoplifting,23C,117,154,200,96,223,471,157,70.9,90.6,11.5,42,433.3,570.4,740.7,825.9,581.5
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Simple assault,13B,227,200,158,81,166,585,195,-30.4,-26.9,5.1,-15,840.7,740.7,585.2,614.8,722.2
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Stolen property offenses,280,3,3,1,3,4,7,2.3,-66.7,33.3,300,74,11.1,11.1,3.7,14.8,8.5
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Theft from building,23D,46,46,25,2,16,117,39,-45.7,-65.2,-36,-59,170.4,170.4,92.6,59.3,144.4
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Theft from motor vehicle,23F,1444,798,548,289,578,2790,930,-62,-60,5.5,-38,5348.1,2955.6,2029.6,2140.7,3444.4
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Theft of motor vehicle parts or accessory,23G,44,56,129,94,175,229,76.3,193.2,297.7,35.7,129,163,207.4,477.8,648.1,282.6
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Trespass of real property,90J,0,116,100,65,132,216,72,NA,NA,32,83,0,429.6,370.4,488.9,266.7
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Weapon law violations,520,9,9,11,4,11,29,9.7,22.2,22.2,0,13,33.3,33.3,40.7,40.7,35.9
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Wire fraud,26E,2,0,0,0,0,2,0.7,-100,-100,NA,-100,7.4,0,0,0,2.6
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Aggravated Assault,13A,7,2,4,4,6,13,4.3,-42.9,-14.3,50,40,100,28.6,57.1,85.7,61.4
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,All other larceny,23H,37,41,35,20,38,113,37.7,-5.4,2.7,8.6,1,528.6,585.7,500,542.9,538.6
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,All other offenses,90Z,0,9,16,4,9,25,8.3,NA,NA,-43.8,8,0,128.6,228.6,128.6,118.6
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Animal Cruelty,720,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,14.3,0,0,4.3
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,"Burglary, Breaking and Entering",220,31,29,20,3,13,80,26.7,-35.5,-58.1,-35,-51,442.9,414.3,285.7,185.7,381.4
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,"Counterfeiting, forgery",250,7,21,20,2,18,48,16,185.7,157.1,-10,12,100,300,285.7,257.1,228.6
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,"Credit card, ATM fraud",26B,9,6,3,1,3,18,6,-66.7,-66.7,0,-50,128.6,85.7,42.9,42.9,85.7
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,"Destruction, damage, vandalism",290,28,15,21,4,18,64,21.3,-25,-35.7,-14.3,-15,400,214.3,300,257.1,304.3
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Disorderly conduct,90C,0,3,4,1,3,7,2.3,NA,NA,-25,30,0,42.9,57.1,42.9,32.9
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Driving under the influence,90D,0,28,34,10,28,62,20.7,NA,NA,-17.6,35,0,400,485.7,400,295.7
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Drug equipment violations,35B,3,1,0,0,0,4,1.3,-100,-100,NA,-100,42.9,14.3,0,0,18.6
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,"Drug, narcotic violations",35A,4,7,4,3,4,15,5,0,0,0,-20,57.1,100,57.1,57.1,71.4
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Drunkenness,90E,0,1,1,0,1,2,0.7,NA,NA,0,43,0,14.3,14.3,14.3,10
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Embezzlement,270,2,1,2,0,1,5,1.7,0,-50,-50,-41,28.6,14.3,28.6,14.3,24.3
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,"Extortion, Blackmail",210,1,2,0,0,0,3,1,-100,-100,NA,-100,14.3,28.6,0,0,14.3
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,"False pretenses, swindle",26A,7,10,9,2,6,26,8.7,28.6,-14.3,-33.3,-31,100,142.9,128.6,85.7,124.3
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,"Family offenses, no violence",90F,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,14.3,14.3,4.3
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Forcible rape,11A,1,1,0,1,1,2,0.7,-100,0,NA,43,14.3,14.3,0,14.3,10
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Forcible sodomy,11B,1,0,0,0,0,1,0.3,-100,-100,NA,-100,14.3,0,0,0,4.3
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,From coin-operated machine or device,23E,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,14.3,0,0,4.3
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Hacking/Computer Invasion,26G,0,2,0,0,0,2,0.7,NA,NA,NA,-100,0,28.6,0,0,10
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Identify theft,26F,10,9,13,4,9,32,10.7,30,-10,-30.8,-16,142.9,128.6,185.7,128.6,152.9
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Intimidation,13C,12,15,17,4,16,44,14.7,41.7,33.3,-5.9,9,171.4,214.3,242.9,228.6,210
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Motor vehicle theft,240,10,13,14,7,18,37,12.3,40,80,28.6,46,142.9,185.7,200,257.1,175.7
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,"Murder, non-negligent",09A,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,14.3,14.3,4.3
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Peeping tom,90H,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,14.3,0,0,4.3
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,"Pornographs, obscene material",370,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,14.3,0,0,4.3
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Purse-snatching,23B,1,0,0,0,0,1,0.3,-100,-100,NA,-100,14.3,0,0,0,4.3
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Robbery,120,3,6,8,2,7,17,5.7,166.7,133.3,-12.5,23,42.9,85.7,114.3,100,81.4
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Shoplifting,23C,10,21,44,7,31,75,25,340,210,-29.5,24,142.9,300,628.6,442.9,357.1
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Simple assault,13B,18,14,21,7,17,53,17.7,16.7,-5.6,-19,-4,257.1,200,300,242.9,252.9
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Stolen property offenses,280,1,1,0,0,0,2,0.7,-100,-100,NA,-100,14.3,14.3,0,0,10
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Theft from building,23D,6,4,5,2,3,15,5,-16.7,-50,-40,-40,85.7,57.1,71.4,42.9,71.4
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Theft from motor vehicle,23F,92,66,50,20,47,208,69.3,-45.7,-48.9,-6,-32,1314.3,942.9,714.3,671.4,990
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Theft of motor vehicle parts or accessory,23G,5,10,7,12,18,22,7.3,40,260,157.1,147,71.4,142.9,100,257.1,104.3
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Trespass of real property,90J,0,5,10,3,10,15,5,NA,NA,0,100,0,71.4,142.9,142.9,71.4
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Weapon law violations,520,1,6,3,2,3,10,3.3,200,200,0,-9,14.3,85.7,42.9,42.9,47.1
1A40,1,2.45016686,"Tall Timbers, Royden Oaks, River Oaks, Avalon Place and Oak Estates",7000,Wire fraud,26E,0,1,1,0,0,2,0.7,NA,NA,-100,-100,0,14.3,14.3,0,10
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Aggravated Assault,13A,47,99,98,35,93,244,81.3,108.5,97.9,-5.1,14,180.8,380.8,376.9,357.7,312.7
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,All other larceny,23H,266,293,271,115,253,830,276.7,1.9,-4.9,-6.6,-9,1023.1,1126.9,1042.3,973.1,1064.2
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,All other offenses,90Z,0,83,70,34,82,153,51,NA,NA,17.1,61,0,319.2,269.2,315.4,196.2
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Animal Cruelty,720,0,1,3,2,4,4,1.3,NA,NA,33.3,208,0,3.8,11.5,15.4,5
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Arson,200,1,0,1,0,1,2,0.7,0,0,0,43,3.8,0,3.8,3.8,2.7
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Assisting or promoting prostitution,40B,1,0,0,0,0,1,0.3,-100,-100,NA,-100,3.8,0,0,0,1.2
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Bad checks,90A,0,3,1,0,0,4,1.3,NA,NA,-100,-100,0,11.5,3.8,0,5
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,"Burglary, Breaking and Entering",220,240,212,142,81,165,594,198,-40.8,-31.2,16.2,-17,923.1,815.4,546.2,634.6,761.5
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,"Counterfeiting, forgery",250,56,49,53,16,48,158,52.7,-5.4,-14.3,-9.4,-9,215.4,188.5,203.8,184.6,202.7
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,"Credit card, ATM fraud",26B,67,36,41,12,42,144,48,-38.8,-37.3,2.4,-12,257.7,138.5,157.7,161.5,184.6
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,"Curfew, loitering, vagrancy violations",90B,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,3.8,0,0,1.2
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,"Destruction, damage, vandalism",290,218,233,214,89,234,665,221.7,-1.8,7.3,9.3,6,838.5,896.2,823.1,900,852.7
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Disorderly conduct,90C,0,15,26,16,30,41,13.7,NA,NA,15.4,119,0,57.7,100,115.4,52.7
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Driving under the influence,90D,0,100,113,38,94,213,71,NA,NA,-16.8,32,0,384.6,434.6,361.5,273.1
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Drug equipment violations,35B,7,3,5,1,5,15,5,-28.6,-28.6,0,0,26.9,11.5,19.2,19.2,19.2
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,"Drug, narcotic violations",35A,31,38,40,18,42,109,36.3,29,35.5,5,16,119.2,146.2,153.8,161.5,139.6
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Drunkenness,90E,0,11,7,1,2,18,6,NA,NA,-71.4,-67,0,42.3,26.9,7.7,23.1
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Embezzlement,270,12,4,2,0,2,18,6,-83.3,-83.3,0,-67,46.2,15.4,7.7,7.7,23.1
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,"Extortion, Blackmail",210,3,2,6,1,7,11,3.7,100,133.3,16.7,89,11.5,7.7,23.1,26.9,14.2
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,"False pretenses, swindle",26A,44,39,34,19,40,117,39,-22.7,-9.1,17.6,3,169.2,150,130.8,153.8,150
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,"Family offenses, no violence",90F,0,4,2,1,1,6,2,NA,NA,-50,-50,0,15.4,7.7,3.8,7.7
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Forcible fondling,11D,2,4,0,1,1,6,2,-100,-50,NA,-50,7.7,15.4,0,3.8,7.7
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Forcible rape,11A,7,5,7,2,6,19,6.3,0,-14.3,-14.3,-5,26.9,19.2,26.9,23.1,24.2
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Forcible sodomy,11B,1,4,5,3,8,10,3.3,400,700,60,142,3.8,15.4,19.2,30.8,12.7
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,From coin-operated machine or device,23E,3,8,0,1,1,11,3.7,-100,-66.7,NA,-73,11.5,30.8,0,3.8,14.2
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Hacking/Computer Invasion,26G,3,5,2,4,5,10,3.3,-33.3,66.7,150,52,11.5,19.2,7.7,19.2,12.7
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Human Trafficking/Commercial Sex Act,64A,2,0,0,1,1,2,0.7,-100,-50,NA,43,7.7,0,0,3.8,2.7
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Human Trafficking/Involuntary Servitude,64B,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,3.8,0
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Identify theft,26F,47,33,49,17,40,129,43,4.3,-14.9,-18.4,-7,180.8,126.9,188.5,153.8,165.4
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Impersonation,26C,5,3,3,0,2,11,3.7,-40,-60,-33.3,-46,19.2,11.5,11.5,7.7,14.2
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Intimidation,13C,98,166,196,75,186,460,153.3,100,89.8,-5.1,21,376.9,638.5,753.8,715.4,589.6
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,"Kidnapping, abduction",100,1,2,2,0,0,5,1.7,100,-100,-100,-100,3.8,7.7,7.7,0,6.5
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,"Kidnapping, Abduction",100,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,3.8,0
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Liquor law violations,90G,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,3.8,0
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Motor vehicle theft,240,140,205,236,127,280,581,193.7,68.6,100,18.6,45,538.5,788.5,907.7,1076.9,745
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,"Murder, non-negligent",09A,0,0,5,3,7,5,1.7,NA,NA,40,312,0,0,19.2,26.9,6.5
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Peeping tom,90H,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,3.8,0,1.2
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Pocket-picking,23A,4,0,1,0,1,5,1.7,-75,-75,0,-41,15.4,0,3.8,3.8,6.5
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,"Pornographs, obscene material",370,3,2,1,3,4,6,2,-66.7,33.3,300,100,11.5,7.7,3.8,15.4,7.7
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Prostitution,40A,13,0,2,2,2,15,5,-84.6,-84.6,0,-60,50,0,7.7,7.7,19.2
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Purchasing prostitution,40C,0,0,3,0,3,3,1,NA,NA,0,200,0,0,11.5,11.5,3.8
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Purse-snatching,23B,6,9,7,1,5,22,7.3,16.7,-16.7,-28.6,-32,23.1,34.6,26.9,19.2,28.1
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Robbery,120,50,53,83,14,54,186,62,66,8,-34.9,-13,192.3,203.8,319.2,207.7,238.5
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Sexual assault with an object,11C,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,3.8,3.8,1.2
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Shoplifting,23C,117,156,149,42,133,422,140.7,27.4,13.7,-10.7,-5,450,600,573.1,511.5,541.2
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Simple assault,13B,177,170,164,82,188,511,170.3,-7.3,6.2,14.6,10,680.8,653.8,630.8,723.1,655
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Stolen property offenses,280,0,3,2,1,2,5,1.7,NA,NA,0,18,0,11.5,7.7,7.7,6.5
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Theft from building,23D,55,49,40,19,33,144,48,-27.3,-40,-17.5,-31,211.5,188.5,153.8,126.9,184.6
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",26000,Theft from motor vehicle,23F,1006,813,624,339,663,2443,814.3,-38,-34.1,6.2,-19,3869.2,3126.9,2400,2550,3131.9
